"Year","Confession","Gender","Town","District","Governorate"
"1980-1984","ماروني","اناث","راشيا الفوقا","راشيا","البقاع"
"1980-1984","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1950-1954","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1975-1979","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1935-1939","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1925-1929","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1950-1954","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1960-1964","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1960-1964","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1985-1989","روم كاثوليك","اناث","راشيا الفوقا","راشيا","البقاع"
"1975-1979","سريان كاثوليك","اناث","راشيا الفوقا","راشيا","البقاع"
"1955-1959","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1955-1959","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1950-1954","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1955-1959","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1935-1939","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1990-1994","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1990-1994","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1945-1949","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1990-1994","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1990-1994","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1970-1974","ماروني","اناث","راشيا الفوقا","راشيا","البقاع"
"1955-1959","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1965-1969","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1970-1974","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1975-1979","ماروني","اناث","راشيا الفوقا","راشيا","البقاع"
"1945-1949","ماروني","اناث","راشيا الفوقا","راشيا","البقاع"
"1950-1954","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1980-1984","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1950-1954","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1960-1964","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1980-1984","ماروني","اناث","راشيا الفوقا","راشيا","البقاع"
"1980-1984","روم كاثوليك","اناث","راشيا الفوقا","راشيا","البقاع"
"1925-1929","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1980-1984","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1955-1959","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1960-1964","ماروني","اناث","راشيا الفوقا","راشيا","البقاع"
"1990-1994","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1940-1944","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1985-1989","روم كاثوليك","اناث","راشيا الفوقا","راشيا","البقاع"
"1975-1979","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1965-1969","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1950-1954","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1985-1989","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1935-1939","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1965-1969","لاتيني","اناث","راشيا الفوقا","راشيا","البقاع"
"1955-1959","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1980-1984","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1985-1989","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1940-1944","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1925-1929","روم كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1930-1934","روم كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1950-1954","روم كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1980-1984","روم كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1985-1989","روم كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1950-1954","روم كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1940-1944","روم كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1945-1949","روم كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1955-1959","روم كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1955-1959","روم كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1960-1964","روم كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1980-1984","روم كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1940-1944","روم كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1920-1924","روم كاثوليك","اناث","راشيا الفوقا","راشيا","البقاع"
"1915-1919","روم كاثوليك","اناث","راشيا الفوقا","راشيا","البقاع"
"1920-1924","روم كاثوليك","اناث","راشيا الفوقا","راشيا","البقاع"
"1930-1934","روم كاثوليك","اناث","راشيا الفوقا","راشيا","البقاع"
"1910-1914","روم كاثوليك","اناث","راشيا الفوقا","راشيا","البقاع"
"1925-1929","روم كاثوليك","اناث","راشيا الفوقا","راشيا","البقاع"
"1930-1934","روم كاثوليك","اناث","راشيا الفوقا","راشيا","البقاع"
"1935-1939","روم كاثوليك","اناث","راشيا الفوقا","راشيا","البقاع"
"1945-1949","روم كاثوليك","اناث","راشيا الفوقا","راشيا","البقاع"
"1935-1939","روم كاثوليك","اناث","راشيا الفوقا","راشيا","البقاع"
"1985-1989","ماروني","اناث","راشيا الفوقا","راشيا","البقاع"
"1935-1939","ماروني","اناث","راشيا الفوقا","راشيا","البقاع"
"1960-1964","روم كاثوليك","اناث","راشيا الفوقا","راشيا","البقاع"
"1960-1964","روم كاثوليك","اناث","راشيا الفوقا","راشيا","البقاع"
"1955-1959","ماروني","اناث","راشيا الفوقا","راشيا","البقاع"
"1970-1974","روم ارثوذكس","اناث","راشيا الفوقا","راشيا","البقاع"
"1960-1964","سريان كاثوليك","اناث","راشيا الفوقا","راشيا","البقاع"
"1930-1934","روم كاثوليك","اناث","راشيا الفوقا","راشيا","البقاع"
"1990-1994","ماروني","اناث","راشيا الفوقا","راشيا","البقاع"
"1960-1964","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1965-1969","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1915-1919","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1965-1969","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1975-1979","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1920-1924","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1930-1934","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1935-1939","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1950-1954","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1950-1954","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1960-1964","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1965-1969","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1970-1974","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1955-1959","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1980-1984","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1920-1924","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1960-1964","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1925-1929","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1985-1989","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1985-1989","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1985-1989","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1985-1989","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1985-1989","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1985-1989","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1955-1959","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1985-1989","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1950-1954","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1955-1959","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1950-1954","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1980-1984","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1925-1929","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1965-1969","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1950-1954","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1970-1974","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
"1950-1954","سريان كاثوليك","ذكر","راشيا الفوقا","راشيا","البقاع"
